id,datetime,Gravimetric_Mode_Selected,Water_Dosing_Sec_Mode,Return_Sand_Set_Kgs,Return_Sand_Act_Kgs,New_Sand_Set_kgs,New_Sand_Act_Kgs,Bentonite_Set_Kgs,Bentonite_Act_Kgs,Coal_Dust_Set_Kgs,Coal_Dust_Act_Kgs,Fine_Dust_Set_Kgs,Fine_Dust_Act_Kgs,Water_Dosing_Set_Litre,Water_Dosing_Act_Litre
25474,"2025-05-12 15:34:00",1,1,1400,1425.16,0,-1.09,5,5.04,0,-0.2,0,0,0,0
25475,"2025-05-12 15:36:00",1,1,1400,1422.16,0,0,5,5.04,0,-0.2,0,0,0,0
25476,"2025-05-12 15:38:00",1,1,1400,1421.16,0,-1.09,5,5.04,0,-0.4,0,0.19,0,0
25477,"2025-05-12 15:40:00",1,1,1400,1421.16,0,0,5,5.04,0,-0.28,0,0.28,0,0
25478,"2025-05-12 15:42:00",1,1,1400,1426.17,0,0,5,5.04,0,-0.2,0,0,0,0
25479,"2025-05-12 15:44:00",1,1,1400,1291.61,0,0,5,5.04,0,-0.4,0,0.19,0,0
25480,"2025-05-12 15:46:00",1,1,1400,1417.15,0,-1.09,5,5.04,0,-0.4,0,0.19,0,0
25481,"2025-05-12 15:48:00",1,1,1400,154.95,0,0,5,3.85,0,0,0,0,0,0
25482,"2025-05-12 15:50:01",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25483,"2025-05-12 15:52:01",1,1,1400,1424.07,0,0,5,4.84,0,0,0,-0.19,0,0
25484,"2025-05-12 15:54:01",1,1,1400,1425.16,0,0,5,4.84,0,0,0,0,0,0
25485,"2025-05-12 15:56:01",1,1,1400,1256.46,0,0,5,5.04,0,-0.19,0,-0.01,0,0
25486,"2025-05-12 15:58:01",1,1,1400,980.7,0,0,5,4.85,0,0,0,0,0,0
25487,"2025-05-12 16:00:01",1,1,1400,667.06,0,0,5,4.64,0,0,0,0,0,0
25488,"2025-05-12 16:02:01",1,1,1400,93.5,0,0,5,4.04,0,0,0,0,0,0
25489,"2025-05-12 16:04:01",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25490,"2025-05-12 16:06:02",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25491,"2025-05-12 16:08:02",1,1,1400,1413.06,0,0,5,5.04,0,-0.41,0,0.01,0,0
25492,"2025-05-12 16:10:02",1,1,1400,1436.18,0,-1,5,5.04,0,-0.4,0,0.2,0,0
25493,"2025-05-12 16:12:02",1,1,1400,1431.17,0,-1,5,5.04,0,-0.4,0,0.2,0,0
25494,"2025-05-12 16:14:02",1,1,1400,1428.17,0,0,5,5.04,0,-0.19,0,0,0,0
25495,"2025-05-12 16:16:02",1,1,1400,1423.16,0,-1,5,5.04,0,-0.4,0,0.2,0,0
25496,"2025-05-12 16:18:02",1,1,1400,1423.16,0,-1,5,5.04,0,-0.4,0,0.2,0,0
25497,"2025-05-12 16:20:03",1,1,1400,1429.17,0,0,5,4.85,0,-0.2,0,0,0,0
25498,"2025-05-12 16:22:03",1,1,1400,1432.17,0,0,5,4.85,0,-0.2,0,0.2,0,0
25499,"2025-05-12 16:24:03",1,1,1400,1425.16,0,-1,5,5.04,0,-0.4,0,0.2,0,0
25500,"2025-05-12 16:26:03",1,1,1400,1429.17,0,0,5,5.04,0,-0.4,0,0.2,0,0
25501,"2025-05-12 16:28:03",1,1,1400,910.87,0,0,5,4.85,0,0,0,0,0,0
25502,"2025-05-12 16:30:03",1,1,1400,253.37,0,0,5,4.24,0,0,0,0,0,0
25503,"2025-05-12 16:32:03",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25504,"2025-05-12 16:34:03",1,1,1400,1434.18,0,0,5,5.04,0,-0.19,0,0,0,0
25505,"2025-05-12 16:36:03",1,1,1400,987.44,0,0,5,5.04,0,0,0,0,0,0
25506,"2025-05-12 16:38:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25507,"2025-05-12 16:40:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25508,"2025-05-12 16:42:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25509,"2025-05-12 16:44:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25510,"2025-05-12 16:46:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25511,"2025-05-12 16:48:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25512,"2025-05-12 16:50:04",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25513,"2025-05-12 16:52:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25514,"2025-05-12 16:54:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25515,"2025-05-12 16:56:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25516,"2025-05-12 16:58:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25517,"2025-05-12 17:00:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25518,"2025-05-12 17:02:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25519,"2025-05-12 17:04:05",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25520,"2025-05-12 17:06:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25521,"2025-05-12 17:08:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25522,"2025-05-12 17:10:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25523,"2025-05-12 17:12:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25524,"2025-05-12 17:14:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25525,"2025-05-12 17:16:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25526,"2025-05-12 17:18:06",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25527,"2025-05-12 17:20:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25528,"2025-05-12 17:22:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25529,"2025-05-12 17:24:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25530,"2025-05-12 17:26:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25531,"2025-05-12 17:28:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25532,"2025-05-12 17:30:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25533,"2025-05-12 17:32:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25534,"2025-05-12 17:34:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25535,"2025-05-12 17:36:07",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25536,"2025-05-12 17:38:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25537,"2025-05-12 17:40:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25538,"2025-05-12 17:42:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25539,"2025-05-12 17:44:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25540,"2025-05-12 17:46:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25541,"2025-05-12 17:48:08",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25542,"2025-05-12 17:50:09",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25543,"2025-05-12 17:52:09",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25544,"2025-05-12 17:54:09",1,1,1400,1424.16,0,-0.09,5,5.04,0,-0.6,0,0.2,0,0
25545,"2025-05-12 17:56:09",1,1,1400,269.57,0,0,5,2.86,0,0,0,0,0,0
25546,"2025-05-12 17:58:09",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25547,"2025-05-12 18:00:09",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25548,"2025-05-12 18:02:09",1,1,1400,1426.35,0,-1,5,4.86,0,0,0,-0.2,0,0
25549,"2025-05-12 18:04:09",1,1,1400,1423.34,0,0,5,5.26,0,-0.6,0,0,0,0
25550,"2025-05-12 18:06:10",1,1,1400,1421.34,0,-1,5,5.06,0,-0.41,0,0.2,0,0
25551,"2025-05-12 18:08:10",1,1,1400,1423.34,0,-1,5,5.06,0,-0.41,0,0,0,0
25552,"2025-05-12 18:10:10",1,1,1400,1292.88,0,0,5,5.06,0,0,0,0,0,0
25553,"2025-05-12 18:12:10",1,1,1400,976.51,0,0,5,4.65,0,0,0,0,0,0
25554,"2025-05-12 18:14:10",1,1,1400,674.53,0,0,5,4.26,0,0,0,0,0,0
25555,"2025-05-12 18:16:10",1,1,1400,271.58,0,0,5,3.46,0,0,0,0,0,0
25556,"2025-05-12 18:18:10",1,1,1400,1419.34,0,0,5,5.86,0,0,0,0,0,0
25557,"2025-05-12 18:20:11",1,1,1400,1426.35,0,-1,5,5.87,0,0,0,0,0,0
25558,"2025-05-12 18:22:11",1,1,1400,1424.34,0,0,5,4.46,0,0,0,0,0,0
25559,"2025-05-12 18:24:11",1,1,1400,1277.77,0,0,5,4.26,0,0,0,0,0,0
25560,"2025-05-12 18:26:11",1,1,1400,320.83,0,0,5,3.06,0,0,0,0,0,0
25561,"2025-05-12 18:28:11",1,1,1400,133.01,0,0,5,2.86,0,0,0,0,0,0
25562,"2025-05-12 18:30:11",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25563,"2025-05-12 18:32:11",1,1,1400,1420.34,0,0,5,6.07,0,0,0,0,0,0
25564,"2025-05-12 18:34:11",1,1,1400,1420.34,0,0,5,5.27,0,0,0,0,0,0
25565,"2025-05-12 18:36:11",1,1,1400,716.41,0,0,5,3.25,0,0,0,0,0,0
25566,"2025-05-12 18:38:12",1,1,1400,1420.34,0,0,5,5.46,0,0,0,0,0,0
25567,"2025-05-12 18:40:12",1,1,1400,1417.33,0,0,5,4.67,0,0,0,0,0,0
25568,"2025-05-12 18:42:12",1,1,1400,1417.33,0,0,5,12.3,0,0,0,0,0,0
25569,"2025-05-12 18:44:12",1,1,1400,1417.33,0,0,5,12.3,0,0,0,0,0,0
25570,"2025-05-12 18:46:12",1,1,1400,1417.33,0,0,5,12.3,0,0,0,0,0,0
25571,"2025-05-12 18:48:12",1,1,1400,1417.33,0,0,5,12.3,0,0,0,0,0,0
25572,"2025-05-12 18:50:12",1,1,1400,1424.34,0,0,5,4.86,0,0,0,0,0,0
25573,"2025-05-12 18:52:13",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25574,"2025-05-12 18:54:13",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25575,"2025-05-12 18:56:13",1,1,1400,1421.34,0,-1,5,5.06,0,-0.6,0,0.4,0,0
25576,"2025-05-12 18:58:13",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25577,"2025-05-12 19:00:13",1,1,1400,1422.34,0,0,5,6.07,0,0,0,0,0,0
25578,"2025-05-12 19:02:13",1,1,1400,1422.34,0,0,5,5.06,0,-0.4,0,0.19,0,0
25579,"2025-05-12 19:04:13",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25580,"2025-05-12 19:06:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25581,"2025-05-12 19:08:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25582,"2025-05-12 19:10:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25583,"2025-05-12 19:12:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25584,"2025-05-12 19:14:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25585,"2025-05-12 19:16:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25586,"2025-05-12 19:18:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25587,"2025-05-12 19:20:14",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25588,"2025-05-12 19:22:15",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25589,"2025-05-12 19:24:15",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25590,"2025-05-12 19:26:15",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25591,"2025-05-12 19:28:15",1,1,1400,1419.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25592,"2025-05-12 19:30:15",1,1,1400,1422.34,0,0.91,5,5.27,0,-0.81,0,0.2,0,0
25593,"2025-05-12 19:32:15",1,1,1400,1422.34,0,0.91,5,5.27,0,-0.81,0,0.2,0,0
25594,"2025-05-12 19:34:16",1,1,1400,1419.25,0,-1,5,4.86,0,-0.4,0,0,0,0
25595,"2025-05-12 19:36:16",1,1,1400,1419.25,0,-1,5,4.86,0,-0.4,0,0,0,0
25596,"2025-05-12 19:38:16",1,1,1400,1419.25,0,-1,5,4.86,0,-0.4,0,0,0,0
25597,"2025-05-12 19:40:16",1,1,1400,260.47,0,0,5,3.25,0,0,0,0,0,0
25598,"2025-05-12 19:42:16",1,1,1400,103.88,0,0,5,3.46,0,0,0,0,0,0
25599,"2025-05-12 19:44:16",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25600,"2025-05-12 19:46:16",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25601,"2025-05-12 19:48:16",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25602,"2025-05-12 19:50:17",1,1,1400,1418.24,0,0,5,4.86,0,-0.19,0,0.19,0,0
25603,"2025-05-12 19:52:17",1,1,1400,1418.24,0,0,5,4.86,0,-0.19,0,0.19,0,0
25604,"2025-05-12 19:54:17",1,1,1400,1418.24,0,0,5,4.86,0,-0.19,0,0.19,0,0
25605,"2025-05-12 19:56:17",1,1,1400,1241.62,0,0,5,4.86,0,0,0,0,0,0
25606,"2025-05-12 19:58:17",1,1,1400,1057.63,0,0,5,5.06,0,-0.2,0,0,0,0
25607,"2025-05-12 20:00:17",1,1,1400,959.4,0,0,5,4.86,0,-0.19,0,0.19,0,0
25608,"2025-05-12 20:02:17",1,1,1400,187.55,0,0,5,4.06,0,0,0,0,0,0
25609,"2025-05-12 20:04:18",1,1,1400,1424.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25610,"2025-05-12 20:06:18",1,1,1400,1424.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25611,"2025-05-12 20:08:18",1,1,1400,1424.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25612,"2025-05-12 20:10:18",1,1,1400,1424.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25613,"2025-05-12 20:12:18",1,1,1400,1424.25,0,0,5,5.27,0,-0.6,0,0.19,0,0
25614,"2025-05-12 20:14:18",1,1,1400,1424.25,0,0,5,4.86,0,-0.19,0,0.19,0,0
25615,"2025-05-12 20:16:18",1,1,1400,196.29,0,0,5,3.46,0,0,0,0,0,0
25616,"2025-05-12 20:18:18",1,1,1400,1426.35,0,0,5,5.27,0,-0.6,0,0.19,0,0
25617,"2025-05-12 20:20:19",1,1,1400,1425.35,0,0,5,5.06,0,-0.2,0,-0.19,0,0
25618,"2025-05-12 20:22:19",1,1,1400,1320.92,0,0,5,4.86,0,-0.19,0,0.19,0,0
25619,"2025-05-12 20:24:19",1,1,1400,1293.88,0,0,5,4.86,0,-0.19,0,0.19,0,0
25620,"2025-05-12 20:26:19",1,1,1400,489.08,0,0,5,4.67,0,0,0,0,0,0
25621,"2025-05-12 20:28:19",1,1,1400,340.86,0,0,5,4.46,0,0,0,0,0,0
25622,"2025-05-12 20:30:19",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25623,"2025-05-12 20:32:19",1,1,1400,1425.35,0,0,5,4.86,0,-0.19,0,0.19,0,0
25624,"2025-05-12 20:34:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25625,"2025-05-12 20:36:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25626,"2025-05-12 20:38:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25627,"2025-05-12 20:40:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25628,"2025-05-12 20:42:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25629,"2025-05-12 20:44:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25630,"2025-05-12 20:46:20",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25631,"2025-05-12 20:48:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25632,"2025-05-12 20:50:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25633,"2025-05-12 20:52:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25634,"2025-05-12 20:54:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25635,"2025-05-12 20:56:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25636,"2025-05-12 20:58:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25637,"2025-05-12 21:00:21",1,1,1400,1421.34,0,-0.18,5,5.06,0,-0.4,0,0.19,0,0
25638,"2025-05-12 21:02:22",1,1,1400,1164.33,0,0,5,4.67,0,0,0,0,0,0
25639,"2025-05-12 21:04:22",1,1,1400,1423.34,0,0.91,5,4.67,0,-0.2,0,0,0,0
25640,"2025-05-12 21:06:22",1,1,1400,1421.34,0,0,5,5.06,0,-0.6,0,0.4,0,0
25641,"2025-05-12 21:08:22",1,1,1400,1421.34,0,0,5,5.06,0,-0.6,0,0.4,0,0
25642,"2025-05-12 21:10:22",1,1,1400,1389.2,0,0,5,5.22,0,-0.56,0,0.4,0,0
25643,"2025-05-12 21:12:22",1,1,1400,1188.36,0,0,5,5.06,0,-0.2,0,0.2,0,0
25644,"2025-05-12 21:14:22",1,1,1400,94.87,0,0,5,3.87,0,0,0,0,0,0
25645,"2025-05-12 21:16:22",1,1,1400,1424.34,0,0,5,5.06,0,-0.4,0,0.4,0,0
25646,"2025-05-12 21:18:23",1,1,1400,1427.71,0,0,5,5.06,0,-0.19,0,0.19,0,0
25647,"2025-05-12 21:20:23",1,1,1400,578.84,0,0,5,5.06,0,0,0,0,0,0
25648,"2025-05-12 21:22:23",1,1,1400,377,0,0,5,4.46,0,0,0,0,0,0
25649,"2025-05-12 21:24:23",1,1,1400,321.83,0,0,5,4.26,0,0,0,0,0,0
25650,"2025-05-12 21:26:23",1,1,1400,273.58,0,0,5,3.87,0,0,0,0,0,0
25651,"2025-05-12 21:28:23",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25652,"2025-05-12 21:30:23",1,1,1400,1424.34,0,0,5,5.06,0,-0.19,0,0.19,0,0
25653,"2025-05-12 21:32:24",1,1,1400,1425.35,0,0,5,4.87,0,0,0,-0.05,0,0
25654,"2025-05-12 21:34:24",1,1,1400,1435.36,0,-1,5,5.06,0,-0.19,0,0,0,0
25655,"2025-05-12 21:36:24",1,1,1400,1218.5,0,0,5,5.06,0,-0.4,0,0.2,0,0
25656,"2025-05-12 21:38:24",1,1,1400,1430.35,0,0,5,5.06,0,-0.28,0,0.28,0,0
25657,"2025-05-12 21:40:24",1,1,1400,1113.07,0,0,5,5.06,0,-0.19,0,0.19,0,0
25658,"2025-05-12 21:42:24",1,1,1400,925.44,0,0,5,4.9,0,0.16,0,-0.2,0,0
25659,"2025-05-12 21:44:24",1,1,1400,608.07,0,0,5,4.67,0,0,0,0,0,0
25660,"2025-05-12 21:46:25",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25661,"2025-05-12 21:48:25",1,1,1400,1420.34,0,0,5,5.06,0,-0.19,0,0,0,0
25662,"2025-05-12 21:50:25",1,1,1400,1422.34,0,0,5,5.06,0,-0.4,0,0.2,0,0
25663,"2025-05-12 21:52:25",1,1,1400,1425.35,0,0,5,5.06,0,-0.27,0,0.08,0,0
25664,"2025-05-12 21:54:25",1,1,1400,1422.34,0,-1,5,5.06,0,-0.4,0,0.2,0,0
25665,"2025-05-12 21:56:25",1,1,1400,1424.34,0,0,5,5.06,0,-0.4,0,0.2,0,0
25666,"2025-05-12 21:58:25",1,1,1400,883.1,0,0,5,4.86,0,0,0,0,0,0
25667,"2025-05-12 23:11:31",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25668,"2025-05-12 23:13:31",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25669,"2025-05-12 23:15:31",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25670,"2025-05-12 23:17:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25671,"2025-05-12 23:19:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25672,"2025-05-12 23:21:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25673,"2025-05-12 23:23:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25674,"2025-05-12 23:25:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25675,"2025-05-12 23:27:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25676,"2025-05-12 23:29:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25677,"2025-05-12 23:31:32",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25678,"2025-05-12 23:33:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25679,"2025-05-12 23:35:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25680,"2025-05-12 23:37:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25681,"2025-05-12 23:39:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25682,"2025-05-12 23:41:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25683,"2025-05-12 23:43:33",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25684,"2025-05-12 23:45:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25685,"2025-05-12 23:47:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25686,"2025-05-12 23:49:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25687,"2025-05-12 23:51:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25688,"2025-05-12 23:53:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25689,"2025-05-12 23:55:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25690,"2025-05-12 23:57:34",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25691,"2025-05-13 00:01:06",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25692,"2025-05-13 00:03:06",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25693,"2025-05-13 00:05:06",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25694,"2025-05-13 00:07:06",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25695,"2025-05-13 00:09:06",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25696,"2025-05-13 00:11:07",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25697,"2025-05-13 00:13:07",1,1,0,0,0,0,0,0,0,0,0,0,0,0
25698,"2025-05-13 00:15:07",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25699,"2025-05-13 00:17:07",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25700,"2025-05-13 00:19:07",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25701,"2025-05-13 00:21:07",1,1,1400,635.47,0,0,5,5.7,0,0.2,0,0.2,0,0
25702,"2025-05-13 00:23:07",1,1,1400,0,0,0,5,0,0,0,0,0,0,0
25703,"2025-05-13 00:25:08",1,1,1400,1051.07,0,0,5,5.7,0,0.4,0,-0.19,0,0
25704,"2025-05-13 00:27:08",1,1,1400,1044.06,0,0,5,5.7,0,0.4,0,-0.19,0,0
25705,"2025-05-13 00:29:08",1,1,1400,1042.06,0,0,5,5.7,0,0.4,0,-0.19,0,0
25706,"2025-05-13 00:31:08",1,1,1400,1042.06,0,0,5,5.7,0,0.4,0,-0.19,0,0
25707,"2025-05-13 00:33:08",1,1,1400,1042.06,0,0,5,5.7,0,0.4,0,-0.19,0,0
25708,"2025-05-13 00:35:08",1,1,1400,1042.06,0,0,5,5.7,0,0.4,0,-0.19,0,0
25709,"2025-05-13 00:37:08",1,1,1400,1040.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25710,"2025-05-13 00:39:09",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25711,"2025-05-13 00:41:09",1,1,1400,1040.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25712,"2025-05-13 00:43:09",1,1,1400,1040.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25713,"2025-05-13 00:45:09",1,1,1400,1039.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25714,"2025-05-13 00:47:09",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25715,"2025-05-13 00:49:09",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25716,"2025-05-13 00:51:09",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25717,"2025-05-13 00:53:09",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25718,"2025-05-13 00:55:10",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25719,"2025-05-13 00:57:10",1,1,1400,1041.97,0,0,5,5.7,0,0.4,0,-0.19,0,0
25720,"2025-05-13 00:59:10",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25721,"2025-05-13 01:01:10",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25722,"2025-05-13 01:03:10",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25723,"2025-05-13 01:05:10",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25724,"2025-05-13 01:07:10",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25725,"2025-05-13 01:09:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25726,"2025-05-13 01:11:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25727,"2025-05-13 01:13:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25728,"2025-05-13 01:15:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25729,"2025-05-13 01:17:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
25730,"2025-05-13 01:19:11",1,1,1400,1041.88,0,0,5,5.7,0,0.4,0,-0.19,0,0
